order_id,user_id,order_dow,order_hour_of_day
1847757,43170,3,12
2660958,43187,6,18
2799908,43190,1,14
669538,43193,0,16
3415186,43221,4,11
557370,43224,5,16
2744502,43229,4,19
683713,43235,0,9
2435693,43236,4,15
1408478,43252,3,17
878230,43254,1,18
110870,43265,2,10
3070846,43265,1,10
3221989,43268,6,11
3348921,43277,4,17
2069156,43277,0,15
33607,43278,4,8
1881979,43278,2,19
2846461,43281,6,12
1723640,43281,0,20
517368,43284,0,16
438100,43291,0,10
1334533,43298,0,12
3362787,43328,1,9
1151582,43329,5,5
626921,43329,2,8
1862223,43329,6,11
2318684,43335,0,19
2092276,43338,3,13
1168452,43345,0,18
782561,43349,0,20
1586097,43349,0,19
815103,43349,2,11
2253684,43349,2,20
1541004,43351,3,17
2435411,43351,3,11
2456757,43351,5,14
1475181,43352,3,9
3257585,43359,5,14
1427926,43362,3,13
3508,43365,0,10
1048458,43365,1,16
609665,43365,5,12
2622356,43371,5,20
398569,43378,2,10
2444186,43385,3,13
2119281,43385,3,11
766310,43398,3,12
2201266,43399,0,15
854085,43400,6,22
1868136,43402,5,21
2087546,43407,1,17
2753704,43408,2,17
492884,43410,5,15
322559,43423,5,14
3200683,43423,6,14
3058924,43428,1,15
2112480,43430,6,14
1464672,43439,4,16
3190208,43443,0,14
1754484,43445,0,14
3151044,43449,4,14
3291582,43466,5,17
113521,43491,4,8
2413746,43494,3,22
2604994,43497,6,20
1553974,43505,0,12
2175865,43517,2,20
2972840,43524,2,18
399891,43528,3,14
983622,43529,4,14
1018236,43534,6,13
2839259,43542,1,20
3094297,43558,6,17
397121,43562,3,17
668926,43588,5,23
83892,43589,5,11
265908,43592,2,10
1793164,43592,2,17
846584,43603,6,13
2336765,43605,1,8
1764598,43605,2,14
1136899,43606,5,6
3164292,43614,2,10
1654487,43614,3,15
848400,43622,2,17
2763584,43628,6,1
1248130,43628,5,8
2895620,43628,5,13
9746,43633,1,22
1062649,43637,2,16
1709522,43654,1,9
1981248,43657,0,19
2954706,43659,5,8
552442,43659,2,18
110719,43660,3,11
3352129,43664,5,18
2938229,43667,3,10
1047047,43674,4,11
2968609,43681,2,22
1845785,43683,0,15
1702770,43684,2,17
651476,43694,1,10
304869,43713,0,19
1216257,43721,6,12
829614,43723,4,9
368378,43754,1,16
993092,43755,5,18
1530188,43760,5,15
864255,43761,6,8
3141367,43762,4,8
407560,43764,5,9
1746484,43766,0,12
3322811,43777,3,7
1534517,43781,4,12
1320529,43783,5,16
3055480,43784,0,7
272251,43786,6,18
2885069,43792,3,19
2926296,43798,4,16
2603638,43801,2,9
1793506,43806,6,10
1196728,43807,5,12
2179855,43810,1,15
1615906,43813,1,9
3397472,43825,0,14
828708,43825,4,11
1477021,43827,3,19
617442,43836,4,14
2006505,43839,0,9
2601125,43844,5,20
712820,43844,1,15
973791,43844,0,12
3214709,43856,3,21
1718082,43861,0,9
1593836,43868,2,11
182465,43876,0,13
1106348,43885,3,12
557021,43894,5,11
636060,43897,1,21
2223562,43910,3,19
2455262,43912,3,7
474204,43915,0,12
266883,43932,6,7
2151470,43936,4,11
1182826,43955,6,20
670447,43957,4,22
899813,43959,3,6
1213474,43963,5,19
929777,43966,1,15
1887095,43978,0,12
3228806,43982,0,14
698366,43982,3,17
348742,43991,6,9
342794,43998,3,19
308762,44001,2,14
1527086,44003,0,17
958737,44006,1,10
2128249,44009,1,18
2761503,44032,6,13
2887111,44033,1,17
347274,44043,3,16
1294628,44050,3,9
3257222,44058,4,13
2320354,44075,2,12
689437,44079,5,13
1538415,44087,2,8
1893243,44097,1,13
2161103,44098,1,7
2392542,44132,0,10
2236169,44141,0,9
339331,44141,0,16
1267458,44141,5,17
1729527,44166,4,23
813211,44166,6,1
1760696,44171,6,9
179061,44172,3,8
1233148,44182,4,14
854957,44182,4,16
550929,44197,4,10
3125921,44203,4,10
1486340,44214,4,9
786934,44215,4,8
2600611,44226,1,14
2568996,44238,4,21
879796,44241,0,13
2024086,44257,4,17
3000041,44260,1,13
6568,44261,1,17
2042318,44266,1,9
377978,44273,4,18
1883326,44290,0,17
1212831,44293,6,18
463836,44294,3,15
1183180,44296,5,23
2445966,44298,4,16
2641156,44298,3,10
2436549,44301,4,17
562240,44309,0,20
1580060,44309,5,15
171288,44312,0,16
3406455,44316,1,12
1177676,44322,3,14
3205674,44324,6,7
799234,44330,5,16
1002208,44348,4,11
2868572,44353,0,17
1145615,44363,0,22
1317064,44365,1,8
1725841,44370,3,2
1176588,44392,5,11
3210929,44404,5,16
146763,44414,0,19
3330458,44415,3,17
1830944,44416,2,19
391806,44423,3,12
605824,44428,5,14
2007626,44431,4,17
1722886,44431,3,14
2882485,44443,5,11
2921503,44444,6,14
2235046,44455,6,12
708724,44457,5,16
847964,44463,2,16
330362,44467,4,16
2870688,44470,3,13
2334316,44471,1,17
687594,44477,5,22
2166343,44479,2,17
742414,44487,1,17
722635,44508,2,15
862908,44508,1,14
2875912,44508,1,15
28604,44509,0,13
252223,44514,1,14
3240865,44517,6,14
1514482,44518,0,23
2093356,44531,5,19
2711609,44531,4,13
2921950,44532,5,16
3314941,44537,3,17
865134,44542,5,8
2739725,44556,2,19
3398027,44558,2,13
1234125,44565,3,13
82125,44576,5,16
3039065,44579,3,16
1864442,44584,0,10
1134921,44584,6,14
1213470,44586,6,18
3416812,44587,0,17
1263746,44589,1,13
1733807,44594,3,18
3188002,44598,6,13
2094877,44599,1,10
1619004,44605,6,14
1625925,44605,5,17
2337018,44610,5,9
2872747,44613,2,8
1377872,44622,3,22
166728,44629,6,20
2175092,44633,3,16
1420331,44633,5,16
2301318,44644,1,0
3126288,44663,2,23
1823281,44675,5,12
3254820,44675,5,15
1317331,44685,5,20
2613853,44694,4,20
1994436,44698,3,14
2023516,44699,0,12
404504,44715,4,18
2313744,44718,6,17
53658,44723,1,21
1474280,44727,3,10
2741071,44730,4,14
1593857,44733,6,16
597392,44733,0,10
2252411,44737,3,22
25093,44746,6,13
2756323,44749,1,11
3376994,44749,1,10
1804128,44756,0,16
754244,44772,4,12
1196805,44781,4,18
839338,44784,4,11
480041,44784,3,17
2486472,44786,6,22
135646,44786,0,12
1908762,44786,3,12
2348561,44787,2,10
2064308,44797,2,14
1353002,44800,6,12
980656,44816,1,11
118135,44834,6,12
2630885,44858,5,14
93781,44859,1,11
710190,44867,2,10
851040,44870,2,8
2738029,44881,6,10
1472742,44885,4,15
1790707,44888,6,21
1934460,44915,2,14
3365867,44918,5,21
3178529,44924,1,13
2454107,44925,1,11
2341908,44926,5,18
813629,44943,6,11
600019,44943,6,21
1325575,44944,0,10
3033601,44946,0,11
199761,44951,0,13
3072823,44953,4,15
2335581,44967,6,8
626317,44970,6,20
1038829,44975,1,11
1357740,44980,4,14
828420,44988,0,10
3051887,44988,0,12
2798526,44992,3,18
2607551,45000,5,15
3234529,45003,3,9
385189,45006,0,12
2444517,45006,0,9
3287062,45006,4,9
916837,45008,1,18
2336336,45008,5,20
2093184,45013,6,13
2319854,45013,1,14
3065380,45015,5,12
2458237,45018,5,16
1818558,45058,0,7
1773661,45058,0,8
2250631,45069,5,14
1335223,45069,2,17
969461,45069,3,16
114946,45078,1,19
3407901,45080,5,20
557227,45082,4,10
222922,45117,3,12
153641,45129,3,9
1662917,45145,6,13
1090696,45152,0,16
815886,45153,5,12
2913312,45167,4,22
1490532,45171,2,7
1834991,45181,5,17
3006302,45186,4,16
642982,45195,1,11
161910,45211,6,7
1648629,45229,5,15
1241981,45230,2,16
3300093,45234,1,16
2961025,45236,3,8
3003676,45247,5,17
3013865,45252,1,12
2809721,45258,4,17
3356577,45258,4,9
120726,45267,3,14
2134804,45276,5,12
2860880,45277,0,12
2683195,45287,4,14
2930444,45296,4,18
2134621,45309,6,10
1031809,45310,5,11
2421045,45311,0,19
3272595,45311,5,16
879735,45323,6,9
196182,45324,4,14
1355468,45328,6,13
2363056,45331,5,19
1401951,45334,4,16
2398788,45335,2,20
2088738,45340,2,19
2488288,45351,1,23
1060928,45366,0,9
1143070,45366,2,9
3221085,45375,3,10
1595920,45375,2,14
37624,45382,1,15
240204,45382,4,7
785559,45383,0,17
3331114,45394,6,13
404492,45404,0,18
1117214,45414,0,12
2322651,45417,1,9
718020,45417,1,10
1957528,45420,4,16
525943,45446,5,18
648905,45448,4,16
3311747,45461,4,10
1438677,45465,2,15
3214456,45467,0,11
3260828,45479,6,10
1878989,45491,4,17
1861597,45492,1,10
2161733,45495,0,9
2979826,45495,0,14
84424,45496,1,14
2611498,45498,5,20
1484237,45500,3,8
2704462,45507,0,16
1038208,45512,0,11
1214024,45516,2,9
361505,45530,3,11
314699,45534,6,13
2527955,45540,5,22
2281636,45540,6,10
3219714,45550,0,12
745645,45553,0,13
1992261,45563,0,16
2877245,45564,3,13
1371792,45565,1,14
3032519,45568,3,10
1963527,45570,1,18
1245253,45581,5,12
1054702,45582,0,8
2248602,45587,0,9
1914330,45588,2,16
1900359,45588,5,15
2243994,45593,1,9
2423450,45593,3,14
1467554,45593,1,15
1874684,45595,0,17
505751,45599,0,20
1500205,45616,2,16
2956866,45616,3,10
2288270,45616,6,16
256463,45626,6,14
1100541,45628,0,16
1959245,45643,0,14
286294,45658,6,11
1495906,45658,5,8
3358448,45671,4,10
2796873,45672,2,0
322840,45674,4,17
20577,45674,4,10
1624788,45679,6,10
3287440,45680,2,15
86564,45683,1,4
2328114,45693,2,16
2912914,45693,0,16
568745,45698,2,12
2650938,45703,4,14
139637,45719,3,10
3403555,45724,4,0
1676183,45740,2,14
2306191,45741,4,9
927023,45746,4,15
847640,45746,0,9
2680390,45754,1,9
724645,45759,6,8
2561202,45760,0,8
149121,45765,0,11
758443,45766,6,22
1096733,45766,0,9
1481937,45767,5,14
3184777,45771,1,9
886506,45777,1,12
1918060,45779,2,11
1412515,45779,0,17
1476739,45782,6,8
3031495,45788,4,10
1999956,45790,0,8
2061258,45795,4,9
2244799,45821,2,14
53590,45821,2,12
2243347,45822,5,14
1104190,45824,0,9
834490,45827,1,10
3167964,45827,0,16
3269427,45854,3,8
3026042,45856,6,0
3174301,45857,6,18
1214549,45860,1,14
1761816,45868,5,15
2612014,45873,6,4
2522390,45878,0,9
1101964,45889,2,11
2885517,45889,1,16
3226832,45891,5,18
1024998,45892,1,10
2496096,45892,5,14
1127003,45901,0,18
2971220,45903,0,8
991645,45904,2,11
2022349,45910,6,19
2938044,45910,4,11
1058486,45916,1,10
2384807,45936,5,16
535789,45938,6,10
2826113,45938,1,20
1025624,45938,6,12
1705212,45938,5,20
51121,45938,5,20
2554104,45942,0,22
155774,45951,4,15
914607,45972,0,9
1166820,45976,0,9
370556,45978,3,17
1572282,45986,2,15
1744066,45988,2,16
304377,45990,6,18
2257978,45990,4,12
1351608,46000,1,8
541032,46004,0,11
536417,46037,4,12
3281269,46038,0,16
2973090,46046,1,18
2855054,46047,0,10
2408287,46048,1,13
2782022,46069,6,18
649853,46072,1,18
2333940,46078,4,11
154844,46086,5,16
2185744,46088,4,12
2861540,46089,5,17
2470278,46091,2,13
483524,46093,5,12
789507,46093,4,16
397223,46093,5,15
958602,46096,3,19
2317917,46099,6,10
1693168,46100,0,14
447798,46108,4,17
2828531,46111,1,10
447548,46111,6,8
1841905,46123,3,7
1472639,46140,5,10
1593599,46141,3,15
2588110,46142,6,20
223504,46155,6,18
3140782,46158,0,10
2829659,46160,2,9
1659462,46166,3,11
314772,46169,2,17
559733,46170,5,13
881496,46170,3,12
3146510,46180,1,14
1026217,46186,4,18
1331581,46186,0,10
481906,46187,1,16
144931,46189,6,22
2148534,46202,2,14
3023117,46202,1,8
3299580,46211,4,14
3357672,46214,1,17
1905815,46224,1,17
1457817,46224,1,21
306622,46234,6,9
2474436,46234,1,15
1664075,46249,0,15
1229317,46254,4,12
993234,46255,1,12
1581561,46256,2,1
2753662,46257,4,11
3120320,46259,2,18
2199965,46272,3,16
501038,46274,1,9
61734,46284,2,12
310646,46284,5,13
1749973,46286,0,1
1452853,46288,0,16
3036224,46290,1,13
3282064,46291,2,12
2267549,46292,3,17
1768289,46295,3,19
1374349,46321,1,11
2724807,46346,0,11
2368465,46347,4,18
624068,46347,3,22
2390260,46348,1,10
773747,46363,3,10
2535251,46371,3,10
2370148,46377,2,8
1142098,46385,6,14
518803,46387,1,0
1635781,46388,6,18
2689450,46389,2,14
2893619,46394,0,15
2265267,46396,5,13
2983187,46400,5,7
2127319,46400,6,17
558053,46402,6,18
1449701,46404,6,20
2539977,46408,0,20
337048,46416,1,14
2030849,46417,2,16
2702729,46428,0,19
1572746,46435,2,19
2544967,46455,6,9
1104939,46473,6,9
3326466,46479,6,15
1484384,46479,0,19
613493,46480,6,20
2017771,46487,5,19
1925121,46496,4,16
2405049,46499,2,16
2424648,46503,4,19
338867,46513,1,13
1862175,46514,4,14
331824,46530,0,10
1411473,46534,4,14
63544,46535,4,18
1077855,46535,6,16
304657,46539,1,10
1813424,46539,0,14
558655,46549,1,14
2769922,46549,5,7
2570832,46616,1,18
1924402,46621,0,13
982966,46632,1,22
2745198,46634,5,9
2684866,46660,6,7
3150902,46671,0,20
838521,46676,0,14
771441,46676,3,13
3070474,46691,0,19
3167121,46704,1,8
1558197,46723,5,13
580685,46726,2,15
1378864,46727,1,14
768435,46735,0,15
919781,46746,0,12
2885054,46749,2,13
1343698,46750,3,16
2631347,46760,1,20
3157971,46765,6,14
713848,46768,2,13
2342648,46779,6,21
2097662,46782,2,21
2562854,46784,1,9
986512,46801,1,18
167926,46816,3,11
2529900,46847,6,0
2708591,46856,0,8
2742135,46860,1,15
1348291,46864,1,9
1433100,46866,4,17
1112971,46873,2,15
3084181,46875,0,8
3405635,46880,0,13
2054746,46911,3,14
1242400,46923,5,12
657200,46935,4,13
3114649,46935,1,15
1235109,46938,1,9
1912292,46940,1,16
483819,46946,3,11
1188870,46948,3,22
363196,46948,2,20
1385726,46953,3,16
127688,46976,4,12
2030808,46980,5,9
1469976,46983,5,15
1512701,46996,4,16
1077970,47002,3,14
989958,47002,4,9
1092202,47003,5,17
1129350,47015,6,16
2950721,47029,6,12
474145,47029,1,12
2649910,47029,2,11
631525,47032,3,16
2400391,47034,5,16
1891801,47038,3,13
2018039,47039,1,12
2130135,47040,1,6
2389687,47054,3,22
2010430,47054,5,8
1587778,47057,0,15
2002645,47061,2,12
1608467,47073,3,15
414050,47076,0,13
691244,47077,4,12
108786,47095,0,10
2933923,47115,1,14
930508,47127,1,12
2357247,47129,1,12
540878,47145,1,5
533734,47147,0,8
1567789,47147,1,8
3203144,47148,3,11
2902634,47152,1,14
3099097,47168,5,22
1109620,47168,2,12
1912706,47171,0,18
685150,47177,1,5
1342845,47194,4,16
3217641,47194,0,11
645293,47194,1,10
2063408,47197,5,15
97571,47202,5,11
135718,47213,0,12
1201200,47214,0,12
1773035,47223,1,11
1094234,47230,5,10
2371900,47230,2,11
1111019,47232,2,14
744783,47232,5,20
2169485,47234,5,11
2501110,47244,6,19
965499,47248,0,12
998467,47252,4,12
1079724,47252,1,9
267497,47253,1,11
1920327,47258,0,14
2949061,47259,3,16
2444661,47269,1,12
2595742,47287,3,10
860741,47302,6,8
461695,47306,3,17
2783014,47306,0,9
1981830,47309,4,10
2489809,47309,5,7
773304,47326,5,17
1324039,47337,6,17
1456916,47339,5,9
2217302,47339,0,16
1989530,47343,0,12
3282165,47349,4,21
1048616,47355,0,9
460199,47356,1,18
2965390,47376,4,15
213144,47384,0,12
1718780,47386,2,12
121174,47389,0,18
1579594,47392,5,11
2325707,47399,4,12
2993934,47413,6,13
2479413,47421,4,13
483970,47439,2,22
1436489,47443,0,17
3000796,47446,1,19
641889,47447,3,12
903869,47460,0,10
3386928,47461,5,10
2966989,47469,0,12
2614068,47477,1,19
649649,47480,1,14
754528,47492,3,15
3270465,47494,1,19
1103057,47494,4,9
2685725,47494,2,13
1842930,47496,0,11
470912,47508,0,10
117304,47513,0,13
1734249,47514,0,3
552139,47515,0,15
3357631,47522,0,8
2309290,47524,2,12
767763,47542,1,14
2775943,47546,6,8
1373036,47549,0,23
3352209,47549,0,11
1661303,47549,4,15
336044,47549,6,9
1380814,47554,6,21
2342445,47562,1,20
134283,47579,0,9
2641177,47582,5,0
1171585,47586,4,15
1537391,47588,3,17
1999512,47599,4,21
2162690,47605,4,18
2522961,47606,1,13
1076219,47606,6,15
1661748,47610,0,10
1188993,47610,3,14
1346159,47616,2,19
2413773,47620,0,17
1652973,47622,2,15
2914330,47625,1,13
51909,47637,4,12
2028002,47638,1,11
3379960,47638,5,13
1284995,47639,4,21
2324102,47641,1,10
2928987,47643,1,20
2796369,47644,4,10
265503,47644,3,15
2614550,47654,1,20
2852296,47660,3,18
2364043,47669,1,9
2797374,47676,0,7
2057607,47683,4,20
2079823,47689,2,9
2466714,47702,1,15
1987613,47727,4,16
1663604,47736,2,12
3082356,47745,5,12
2978804,47751,5,12
3131216,47768,1,13
703282,47777,1,16
1058912,47781,1,10
849130,47788,3,19
2613127,47789,3,13
2700977,47800,3,12
3069727,47804,4,10
2953799,47806,2,9
680849,47809,4,17
3170384,47813,6,11
697362,47824,0,13
357221,47826,4,17
526166,47826,4,6
41803,47836,2,15
2680850,47838,1,10
3247273,47841,1,9
2080143,47848,1,17
707384,47864,6,12
2100123,47865,4,12
1668669,47866,6,22
403896,47867,0,21
1381955,47867,0,9
737967,47869,0,14
2358529,47869,0,13
1617976,47871,5,11
3142099,47874,1,10
877499,47885,3,6
2966549,47885,1,10
1939912,47900,1,0
1761172,47909,3,9
2274360,47909,2,8
3016446,47915,6,10
636411,47922,3,13
670723,47923,2,15
667773,47928,1,10
970520,47930,0,15
2682954,47930,0,12
293359,47940,1,20
582486,47948,4,8
1084648,47949,1,9
327488,47949,4,10
3022356,47953,1,10
2911584,47988,5,18
707638,48005,1,23
994199,48020,1,5
930166,48022,6,18
1419471,48028,4,8
211890,48032,1,13
689463,48032,2,19
2665340,48048,0,17
716946,48049,1,13
1414339,48052,1,13
2406072,48052,6,12
3380162,48054,5,12
2528725,48060,3,20
1271625,48085,3,12
251170,48110,4,14
2685179,48111,4,18
952659,48116,3,8
2074232,48123,1,13
69733,48125,5,19
652488,48141,2,19
1191120,48144,0,12
1022948,48147,2,18
2849021,48147,1,23
1118691,48149,6,16
50162,48169,6,9
2700900,48172,2,7
1644941,48182,5,15
2544964,48192,0,13
609839,48194,0,10
840328,48203,6,13
2722115,48203,4,16
189897,48206,3,13
726877,48206,2,12
498540,48207,2,14
530653,48207,5,17
854922,48219,2,7
2783366,48231,2,11
889823,48237,3,10
1942864,48239,0,14
1203003,48246,5,15
1050889,48247,1,21
1124835,48251,1,17
433196,48252,0,16
1685235,48254,3,11
2171608,48254,0,12
814263,48270,2,16
2945970,48276,0,16
1396116,48287,0,10
42707,48292,3,14
1526943,48295,6,11
1347846,48295,1,10
117166,48325,1,17
166877,48334,2,15
10790,48335,5,8
700939,48348,5,8
3017680,48348,0,18
296421,48354,4,9
1402196,48364,0,11
1640427,48365,5,17
192380,48371,5,15
3080328,48376,5,0
2870672,48376,6,17
3038126,48378,3,16
1228578,48379,2,19
2158725,48383,4,19
2676793,48386,6,20
3083498,48393,2,17
2159310,48400,3,11
3059042,48401,6,21
2535515,48407,0,8
1578370,48412,0,13
1495954,48417,6,10
2919429,48417,2,19
62500,48420,2,12
2779034,48424,5,13
67553,48430,3,16
530642,48446,5,14
833060,48450,1,12
1613419,48470,6,16
1258909,48486,1,20
2687830,48496,1,9
961177,48497,0,15
1239785,48500,3,12
554380,48505,4,21
936114,48519,6,11
2073901,48522,5,9
1246840,48523,6,17
689145,48524,2,11
1160554,48533,3,14
420062,48540,1,17
438176,48547,2,16
17325,48547,5,18
555231,48549,2,10
3238126,48549,6,17
1290590,48557,5,12
1850280,48558,4,21
1256635,48562,1,10
110867,48562,0,15
733827,48568,2,12
2102911,48572,6,13
896677,48574,3,8
649551,48586,3,11
849409,48590,3,8
134552,48592,4,20
1784029,48600,6,11
2224887,48606,1,15
1461180,48610,4,10
710355,48610,3,5
1379684,48611,0,16
3168398,48616,3,17
1033354,48630,6,20
1469785,48633,2,12
3311695,48651,5,19
565755,48653,3,20
2480896,48654,3,10
1146517,48659,0,15
984896,48660,5,13
1942682,48660,1,7
828597,48664,1,11
1105840,48680,0,17
1466567,48681,2,10
1002876,48698,6,12
2027570,48701,1,11
3026914,48709,4,23
2326842,48712,6,22
1728774,48713,3,7
612271,48719,3,13
3286479,48739,3,14
1507843,48745,2,14
1927071,48755,4,21
2588313,48764,0,16
2118823,48767,1,15
193965,48771,2,14
1701914,48772,6,16
1629553,48787,4,19
564324,48800,5,20
3308560,48813,5,14
2165078,48816,2,17
3036573,48816,3,16
3126214,48835,2,20
2098822,48866,3,12
2106778,48867,2,18
2509052,48867,5,14
1157089,48873,4,13
3302842,48877,6,12
2841458,48885,6,21
1612081,48886,6,17
2645330,48891,6,12
1284407,48893,0,21
2510330,48916,3,16
679137,48921,5,14
3066302,48928,5,16
1873036,48931,2,19
1652981,48936,0,16
2419025,48943,3,11
1366219,48944,1,14
3407049,48945,4,5
409230,48951,5,12
2332851,48958,5,19
2798249,48968,5,11
3317763,48969,2,7
211592,48969,1,22
2324903,48985,6,12
2061275,48988,1,11
1987893,49001,6,12
1076974,49011,3,9
445512,49036,1,10
1256899,49039,3,21
3160074,49053,3,12
3206970,49054,5,18
2355987,49064,1,10
1366242,49065,4,11
716807,49070,5,9
483988,49072,5,15
623559,49075,6,22
2692289,49077,0,10
737754,49081,3,9
759070,49086,6,19
2166790,49094,6,18
2698220,49096,5,18
3124759,49104,4,20
1323017,49116,5,10
2368696,49124,3,18
645629,49130,5,16
1460123,49133,4,14
1789343,49141,2,9
863766,49152,6,11
1213417,49153,6,13
2646027,49158,2,7
2905376,49159,5,10
791304,49159,3,12
3267348,49161,6,19
2234771,49167,3,15
1038638,49173,3,11
2617860,49184,2,12
3092182,49186,4,12
2021933,49197,3,17
2797842,49200,1,13
1877600,49203,3,6
1771848,49209,6,23
241748,49216,0,17
944967,49224,4,13
2955872,49240,5,9
1995541,49249,5,13
258788,49251,6,11
2491934,49256,6,13
1368497,49261,5,19
2353213,49292,4,12
1725252,49299,0,19
2184676,49300,2,16
1771565,49305,6,23
2592173,49307,1,10
2405501,49309,6,14
2691077,49313,1,15
2517980,49313,3,14
42649,49316,2,9
1012375,49318,1,8
2642591,49327,5,17
1953368,49335,6,11
3010627,49344,4,14
2400008,49344,5,10
912600,49346,0,16
2210568,49359,1,9
149511,49364,0,14
2381866,49365,3,16
1464908,49365,6,20
2908254,49401,6,17
2058517,49401,0,15
684153,49411,3,14
1852957,49418,6,15
2565591,49420,0,7
281535,49420,3,21
2726096,49420,3,8
3175950,49434,0,15
2002222,49452,1,17
2994980,49454,4,17
2950773,49457,4,11
2828209,49469,0,8
1978669,49471,2,15
1608549,49481,5,17
2129754,49488,0,8
2932764,49500,6,13
2104624,49501,3,16
2358695,49508,5,16
2376448,49509,1,15
249902,49514,1,17
2616257,49521,1,15
46525,49522,6,21
2902604,49522,6,15
1259542,49541,3,14
647669,49543,2,13
1554895,49546,3,17
3146820,49549,0,8
388760,49549,0,12
1717229,49551,1,8
2063791,49553,3,9
1964945,49557,0,11
2177572,49563,2,19
3377582,49564,5,14
2900441,49576,2,10
188577,49588,0,11
1196224,49591,0,11
1816121,49610,1,10
950015,49613,3,17
848123,49617,5,5
314767,49630,3,23
836176,49630,0,11
222741,49637,3,15
758182,49647,2,13
155187,49667,3,17
2256068,49667,5,18
936386,49677,1,17
859543,49677,6,11
2185797,49683,2,14
174058,49687,5,13
2547807,49691,1,15
2376884,49695,4,11
3174538,49697,0,12
3229075,49701,3,14
99837,49703,2,17
2172080,49726,6,9
271975,49750,5,9
2467875,49765,1,20
1571221,49767,5,12
3096906,49778,1,16
342819,49790,6,11
1171521,49791,6,0
1683954,49792,5,17
502188,49800,0,16
1947110,49801,5,20
1609257,49808,2,11
2256163,49826,2,14
3044202,49827,1,15
